timestamp,threshold,avg_usd,max_usd,samples
2026-01-03T21:50:05.804Z,0.985,39.26,716.42,191
2026-01-03T21:50:05.804Z,0.99,40.38,772.35,443
2026-01-03T21:50:05.804Z,0.995,40.38,772.35,443
2026-01-03T21:50:05.804Z,1,70.72,1812.81,1736
2026-01-03T21:51:05.805Z,0.9,52.70,194.33,13
2026-01-03T21:51:05.805Z,0.95,43.54,576.00,37
2026-01-03T21:51:05.805Z,0.98,39.21,716.42,190
2026-01-03T21:51:05.805Z,0.985,39.13,716.42,192
2026-01-03T21:51:05.805Z,0.99,40.44,772.35,449
2026-01-03T21:51:05.805Z,0.995,40.44,772.35,449
2026-01-03T21:51:05.805Z,1,70.34,1812.81,1755
2026-01-03T21:52:05.807Z,0.9,52.70,194.33,13
2026-01-03T21:52:05.807Z,0.95,43.54,576.00,37
2026-01-03T21:52:05.807Z,0.98,38.84,716.42,193
2026-01-03T21:52:05.807Z,0.985,38.77,716.42,195
2026-01-03T21:52:05.807Z,0.99,40.40,772.35,455
2026-01-03T21:52:05.807Z,0.995,40.40,772.35,455
2026-01-03T21:52:05.807Z,1,70.14,1812.81,1770
2026-01-03T21:53:05.808Z,0.9,52.70,194.33,13
2026-01-03T21:53:05.808Z,0.95,43.54,576.00,37
2026-01-03T21:53:05.808Z,0.98,38.64,716.42,194
2026-01-03T21:53:05.808Z,0.985,38.57,716.42,196
2026-01-03T21:53:05.808Z,0.99,40.32,772.35,457
2026-01-03T21:53:05.808Z,0.995,40.32,772.35,457
2026-01-03T21:53:05.808Z,1,69.85,1812.81,1782
2026-01-03T21:54:05.812Z,0.9,52.70,194.33,13
2026-01-03T21:54:05.812Z,0.95,43.54,576.00,37
2026-01-03T21:54:05.812Z,0.98,38.64,716.42,194
2026-01-03T21:54:05.812Z,0.985,38.45,716.42,197
2026-01-03T21:54:05.812Z,0.99,40.58,772.35,459
2026-01-03T21:54:05.812Z,0.995,40.58,772.35,459
2026-01-03T21:54:05.812Z,1,69.71,1812.81,1791
2026-01-03T21:55:05.813Z,0.9,52.70,194.33,13
2026-01-03T21:55:05.813Z,0.95,43.54,576.00,37
2026-01-03T21:55:05.813Z,0.98,38.64,716.42,194
2026-01-03T21:55:05.813Z,0.985,38.45,716.42,197
2026-01-03T21:55:05.813Z,0.99,40.45,772.35,463
2026-01-03T21:55:05.813Z,0.995,40.45,772.35,463
2026-01-03T21:55:05.813Z,1,69.50,1812.81,1804
2026-01-03T21:56:05.814Z,0.9,52.70,194.33,13
2026-01-03T21:56:05.814Z,0.95,43.54,576.00,37
2026-01-03T21:56:05.814Z,0.98,38.59,716.42,195
2026-01-03T21:56:05.814Z,0.985,38.40,716.42,198
2026-01-03T21:56:05.814Z,0.99,40.37,772.35,466
2026-01-03T21:56:05.814Z,0.995,40.37,772.35,466
2026-01-03T21:56:05.814Z,1,69.33,1812.81,1814
2026-01-03T21:57:05.814Z,0.9,52.70,194.33,13
2026-01-03T21:57:05.814Z,0.95,43.54,576.00,37
2026-01-03T21:57:05.814Z,0.98,38.59,716.42,195
2026-01-03T21:57:05.814Z,0.985,38.40,716.42,198
2026-01-03T21:57:05.814Z,0.99,40.30,772.35,469
2026-01-03T21:57:05.814Z,0.995,40.30,772.35,469
2026-01-03T21:57:05.814Z,1,69.11,1812.81,1825
2026-01-03T21:58:05.816Z,0.9,52.70,194.33,13
2026-01-03T21:58:05.816Z,0.95,43.54,576.00,37
2026-01-03T21:58:05.816Z,0.98,38.54,716.42,196
2026-01-03T21:58:05.816Z,0.985,38.35,716.42,199
2026-01-03T21:58:05.816Z,0.99,40.31,772.35,472
2026-01-03T21:58:05.816Z,0.995,40.31,772.35,472
2026-01-03T21:58:05.816Z,1,69.01,1812.81,1837
2026-01-03T21:59:05.817Z,0.9,52.70,194.33,13
2026-01-03T21:59:05.817Z,0.95,43.54,576.00,37
2026-01-03T21:59:05.817Z,0.98,38.54,716.42,196
2026-01-03T21:59:05.817Z,0.985,38.35,716.42,199
2026-01-03T21:59:05.817Z,0.99,40.36,772.35,478
2026-01-03T21:59:05.817Z,0.995,40.36,772.35,478
2026-01-03T21:59:05.817Z,1,69.64,1812.81,1853
2026-01-03T22:00:05.819Z,0.9,52.70,194.33,13
2026-01-03T22:00:05.819Z,0.95,43.54,576.00,37
2026-01-03T22:00:05.819Z,0.98,38.42,716.42,197
2026-01-03T22:00:05.819Z,0.985,38.24,716.42,200
2026-01-03T22:00:05.819Z,0.99,40.25,772.35,480
2026-01-03T22:00:05.819Z,0.995,40.25,772.35,480
2026-01-03T22:00:05.819Z,1,67.75,1812.81,1951
2026-01-03T22:01:05.821Z,0.9,52.70,194.33,13
2026-01-03T22:01:05.821Z,0.95,43.54,576.00,37
2026-01-03T22:01:05.821Z,0.98,38.15,716.42,199
2026-01-03T22:01:05.821Z,0.985,37.97,716.42,202
2026-01-03T22:01:05.821Z,0.99,39.95,772.35,485
2026-01-03T22:01:05.821Z,0.995,39.95,772.35,485
2026-01-03T22:01:05.821Z,1,67.37,1812.81,1971
2026-01-03T22:02:05.823Z,0.9,52.70,194.33,13
2026-01-03T22:02:05.823Z,0.95,43.54,576.00,37
2026-01-03T22:02:05.823Z,0.98,38.20,716.42,201
2026-01-03T22:02:05.823Z,0.985,38.02,716.42,204
2026-01-03T22:02:05.823Z,0.99,40.13,772.35,489
2026-01-03T22:02:05.823Z,0.995,40.13,772.35,489
2026-01-03T22:02:05.823Z,1,67.20,1812.81,1992
2026-01-03T22:03:05.823Z,0.9,52.70,194.33,13
2026-01-03T22:03:05.823Z,0.95,43.54,576.00,37
2026-01-03T22:03:05.823Z,0.98,38.20,716.42,201
2026-01-03T22:03:05.823Z,0.985,38.02,716.42,204
2026-01-03T22:03:05.823Z,0.99,40.05,772.35,493
2026-01-03T22:03:05.823Z,0.995,40.05,772.35,493
2026-01-03T22:03:05.823Z,1,66.79,1812.81,2017
2026-01-03T22:04:05.824Z,0.9,52.70,194.33,13
2026-01-03T22:04:05.824Z,0.95,43.54,576.00,37
2026-01-03T22:04:05.824Z,0.98,38.20,716.42,201
2026-01-03T22:04:05.824Z,0.985,38.02,716.42,204
2026-01-03T22:04:05.824Z,0.99,39.95,772.35,499
2026-01-03T22:04:05.824Z,0.995,39.95,772.35,499
2026-01-03T22:04:05.824Z,1,66.41,1812.81,2041
2026-01-03T22:05:05.825Z,0.9,52.70,194.33,13
2026-01-03T22:05:05.825Z,0.95,43.54,576.00,37
2026-01-03T22:05:05.825Z,0.98,38.18,716.42,202
2026-01-03T22:05:05.825Z,0.985,38.00,716.42,205
2026-01-03T22:05:05.825Z,0.99,40.04,772.35,501
2026-01-03T22:05:05.825Z,0.995,40.04,772.35,501
2026-01-03T22:05:05.825Z,1,65.87,1812.81,2077
2026-01-03T22:06:05.825Z,0.9,52.70,194.33,13
2026-01-03T22:06:05.825Z,0.95,43.54,576.00,37
2026-01-03T22:06:05.825Z,0.98,38.18,716.42,202
2026-01-03T22:06:05.825Z,0.985,38.13,716.42,207
2026-01-03T22:06:05.825Z,0.99,40.08,772.35,507
2026-01-03T22:06:05.825Z,0.995,40.08,772.35,507
2026-01-03T22:06:05.825Z,1,65.75,1812.81,2093
2026-01-03T22:07:05.826Z,0.9,52.70,194.33,13
2026-01-03T22:07:05.826Z,0.95,43.54,576.00,37
2026-01-03T22:07:05.826Z,0.98,38.18,716.42,202
2026-01-03T22:07:05.826Z,0.985,38.13,716.42,207
2026-01-03T22:07:05.826Z,0.99,40.08,772.35,507
2026-01-03T22:07:05.826Z,0.995,40.08,772.35,507
2026-01-03T22:07:05.826Z,1,65.51,1812.81,2108
2026-01-03T22:08:05.827Z,0.9,52.70,194.33,13
2026-01-03T22:08:05.827Z,0.95,43.54,576.00,37
2026-01-03T22:08:05.827Z,0.98,38.98,716.42,206
2026-01-03T22:08:05.827Z,0.985,38.92,716.42,211
2026-01-03T22:08:05.827Z,0.99,40.83,772.35,514
2026-01-03T22:08:05.827Z,0.995,40.83,772.35,514
2026-01-03T22:08:05.827Z,1,65.67,1812.81,2119
2026-01-03T22:09:05.828Z,0.9,52.70,194.33,13
2026-01-03T22:09:05.828Z,0.95,43.54,576.00,37
2026-01-03T22:09:05.828Z,0.98,38.98,716.42,206
2026-01-03T22:09:05.828Z,0.985,38.92,716.42,211
2026-01-03T22:09:05.828Z,0.99,40.83,772.35,514
2026-01-03T22:09:05.828Z,0.995,40.83,772.35,514
2026-01-03T22:09:05.828Z,1,65.52,1812.81,2125
2026-01-03T22:10:05.829Z,0.9,52.70,194.33,13
2026-01-03T22:10:05.829Z,0.95,43.54,576.00,37
2026-01-03T22:10:05.829Z,0.98,38.98,716.42,206
2026-01-03T22:10:05.829Z,0.985,38.92,716.42,211
2026-01-03T22:10:05.829Z,0.99,40.66,772.35,518
2026-01-03T22:10:05.829Z,0.995,40.66,772.35,518
2026-01-03T22:10:05.829Z,1,65.54,1812.81,2137
2026-01-03T22:11:05.830Z,0.9,52.70,194.33,13
2026-01-03T22:11:05.830Z,0.95,43.54,576.00,37
2026-01-03T22:11:05.830Z,0.98,38.89,716.42,207
2026-01-03T22:11:05.830Z,0.985,38.83,716.42,212
2026-01-03T22:11:05.830Z,0.99,40.65,772.35,521
2026-01-03T22:11:05.830Z,0.995,40.65,772.35,521
2026-01-03T22:11:05.830Z,1,65.42,1812.81,2148
2026-01-03T22:12:05.829Z,0.9,52.70,194.33,13
2026-01-03T22:12:05.829Z,0.95,41.57,576.00,39
2026-01-03T22:12:05.829Z,0.98,38.57,716.42,209
2026-01-03T22:12:05.829Z,0.985,38.51,716.42,214
2026-01-03T22:12:05.829Z,0.99,40.32,772.35,526
2026-01-03T22:12:05.829Z,0.995,40.32,772.35,526
2026-01-03T22:12:05.829Z,1,65.20,1812.81,2162
2026-01-03T22:13:05.830Z,0.9,52.70,194.33,13
2026-01-03T22:13:05.830Z,0.95,41.57,576.00,39
2026-01-03T22:13:05.830Z,0.98,38.42,716.42,210
2026-01-03T22:13:05.830Z,0.985,38.37,716.42,215
2026-01-03T22:13:05.830Z,0.99,40.19,772.35,528
2026-01-03T22:13:05.830Z,0.995,40.19,772.35,528
2026-01-03T22:13:05.830Z,1,64.98,1812.81,2174
2026-01-03T22:14:05.831Z,0.9,52.70,194.33,13
2026-01-03T22:14:05.831Z,0.95,41.57,576.00,39
2026-01-03T22:14:05.831Z,0.98,38.42,716.42,210
2026-01-03T22:14:05.831Z,0.985,38.37,716.42,215
2026-01-03T22:14:05.831Z,0.99,40.19,772.35,530
2026-01-03T22:14:05.831Z,0.995,40.19,772.35,530
2026-01-03T22:14:05.831Z,1,66.84,1812.81,2224
