timestamp,row_type,symbol,timeframe,samples,hits_le_0.9,hits_le_0.95,hits_le_0.98,hits_le_0.985,hits_le_0.99,hits_le_0.995,avg_yes_le_0.9,avg_no_le_0.9,avg_yes_le_0.95,avg_no_le_0.95,avg_yes_le_0.98,avg_no_le_0.98,avg_yes_le_0.985,avg_no_le_0.985,avg_yes_le_0.99,avg_no_le_0.99,avg_yes_le_0.995,avg_no_le_0.995
2026-01-04T17:18:51.442Z,symbol,eth,15m,26468,0,4,96,96,268,270,,,0.5040,0.4416,0.6017,0.3722,0.6017,0.3722,0.5974,0.3868,0.5978,0.3864
2026-01-04T17:18:51.442Z,symbol,xrp,15m,6314,0,6,30,31,84,84,,,0.4610,0.4800,0.4956,0.4733,0.5028,0.4664,0.4915,0.4895,0.4915,0.4895
2026-01-04T17:18:51.442Z,symbol,sol,15m,9624,5,12,59,60,123,126,0.4313,0.4325,0.4445,0.4707,0.5162,0.4483,0.5205,0.4441,0.5605,0.4181,0.5620,0.4166
2026-01-04T17:19:51.444Z,all,,,110033,5,23,250,255,731,739,0.3960,0.4720,0.4526,0.4696,0.5214,0.4489,0.5289,0.4415,0.5531,0.4300,0.5579,0.4254
2026-01-04T17:19:51.444Z,symbol,btc,15m,66907,0,1,61,64,249,252,,,0.3500,0.5900,0.4895,0.4851,0.4968,0.4780,0.5630,0.4228,0.5635,0.4222
2026-01-04T17:19:51.444Z,symbol,eth,15m,26846,0,4,97,97,272,274,,,0.5040,0.4416,0.6010,0.3728,0.6010,0.3728,0.5965,0.3877,0.5969,0.3873
2026-01-04T17:19:51.444Z,symbol,xrp,15m,6456,0,6,31,32,85,85,,,0.4610,0.4800,0.4959,0.4730,0.5031,0.4661,0.4924,0.4886,0.4924,0.4886
2026-01-04T17:19:51.444Z,symbol,sol,15m,9824,5,12,61,62,125,128,0.4313,0.4325,0.4445,0.4707,0.5165,0.4481,0.5208,0.4440,0.5605,0.4181,0.5619,0.4167
2026-01-04T17:20:51.444Z,all,,,111251,5,23,252,257,739,747,0.3960,0.4720,0.4526,0.4696,0.5205,0.4498,0.5280,0.4425,0.5527,0.4305,0.5574,0.4259
2026-01-04T17:20:51.444Z,symbol,btc,15m,67675,0,1,61,64,251,254,,,0.3500,0.5900,0.4892,0.4854,0.4965,0.4783,0.5624,0.4234,0.5629,0.4228
2026-01-04T17:20:51.444Z,symbol,eth,15m,27126,0,4,99,99,276,278,,,0.5040,0.4416,0.5998,0.3740,0.5998,0.3740,0.5953,0.3890,0.5957,0.3886
2026-01-04T17:20:51.444Z,symbol,xrp,15m,6508,0,6,31,32,87,87,,,0.4610,0.4800,0.4962,0.4727,0.5033,0.4659,0.4939,0.4872,0.4939,0.4872
2026-01-04T17:20:51.444Z,symbol,sol,15m,9942,5,12,61,62,125,128,0.4313,0.4325,0.4445,0.4707,0.5168,0.4479,0.5210,0.4438,0.5604,0.4182,0.5619,0.4168
2026-01-04T17:21:51.447Z,all,,,112771,5,23,258,263,749,757,0.3960,0.4720,0.4526,0.4696,0.5222,0.4481,0.5295,0.4410,0.5541,0.4291,0.5587,0.4245
2026-01-04T17:21:51.447Z,symbol,btc,15m,68705,0,1,61,64,253,256,,,0.3500,0.5900,0.4889,0.4857,0.4961,0.4786,0.5620,0.4237,0.5626,0.4232
2026-01-04T17:21:51.447Z,symbol,eth,15m,27548,0,4,103,103,280,282,,,0.5040,0.4416,0.5981,0.3757,0.5981,0.3757,0.5939,0.3903,0.5943,0.3899
2026-01-04T17:21:51.447Z,symbol,xrp,15m,6542,0,6,32,33,88,88,,,0.4610,0.4800,0.4977,0.4713,0.5048,0.4645,0.4958,0.4854,0.4958,0.4854
2026-01-04T17:21:51.447Z,symbol,sol,15m,9976,5,12,62,63,128,131,0.4313,0.4325,0.4445,0.4707,0.5177,0.4472,0.5218,0.4431,0.5609,0.4178,0.5623,0.4163
2026-01-04T17:22:51.447Z,all,,,114129,5,23,261,266,756,764,0.3960,0.4720,0.4526,0.4696,0.5248,0.4457,0.5319,0.4387,0.5559,0.4272,0.5605,0.4228
2026-01-04T17:22:51.447Z,symbol,btc,15m,69503,0,1,64,67,258,261,,,0.3500,0.5900,0.4898,0.4849,0.4969,0.4779,0.5620,0.4238,0.5626,0.4232
2026-01-04T17:22:51.447Z,symbol,eth,15m,27942,0,4,103,103,281,283,,,0.5040,0.4416,0.5964,0.3774,0.5964,0.3774,0.5926,0.3916,0.5930,0.3912
2026-01-04T17:22:51.447Z,symbol,xrp,15m,6618,0,6,32,33,89,89,,,0.4610,0.4800,0.4992,0.4698,0.5062,0.4631,0.4982,0.4830,0.4982,0.4830
2026-01-04T17:22:51.447Z,symbol,sol,15m,10066,5,12,62,63,128,131,0.4313,0.4325,0.4445,0.4707,0.5185,0.4464,0.5226,0.4425,0.5613,0.4173,0.5628,0.4159
2026-01-04T17:23:51.448Z,all,,,115221,5,23,261,266,761,769,0.3960,0.4720,0.4526,0.4696,0.5248,0.4457,0.5319,0.4387,0.5578,0.4254,0.5623,0.4210
2026-01-04T17:23:51.448Z,symbol,btc,15m,70141,0,1,64,67,261,264,,,0.3500,0.5900,0.4906,0.4841,0.4977,0.4772,0.5624,0.4234,0.5629,0.4229
2026-01-04T17:23:51.448Z,symbol,eth,15m,28240,0,4,103,103,283,285,,,0.5040,0.4416,0.5948,0.3790,0.5948,0.3790,0.5916,0.3926,0.5920,0.3922
2026-01-04T17:23:51.448Z,symbol,xrp,15m,6702,0,6,32,33,89,89,,,0.4610,0.4800,0.5007,0.4684,0.5076,0.4618,0.5006,0.4807,0.5006,0.4807
2026-01-04T17:23:51.448Z,symbol,sol,15m,10138,5,12,62,63,128,131,0.4313,0.4325,0.4445,0.4707,0.5193,0.4458,0.5234,0.4419,0.5618,0.4169,0.5633,0.4155
2026-01-04T17:24:51.450Z,all,,,115985,5,23,262,267,763,771,0.3960,0.4720,0.4526,0.4696,0.5259,0.4445,0.5330,0.4376,0.5586,0.4246,0.5631,0.4202
2026-01-04T17:24:51.450Z,symbol,btc,15m,70539,0,1,64,67,261,264,,,0.3500,0.5900,0.4915,0.4833,0.4984,0.4764,0.5627,0.4231,0.5632,0.4226
2026-01-04T17:24:51.450Z,symbol,eth,15m,28500,0,4,103,103,283,285,,,0.5040,0.4416,0.5932,0.3805,0.5932,0.3805,0.5906,0.3935,0.5910,0.3932
2026-01-04T17:24:51.450Z,symbol,xrp,15m,6774,0,6,33,34,90,90,,,0.4610,0.4800,0.5034,0.4657,0.5101,0.4593,0.5035,0.4779,0.5035,0.4779
2026-01-04T17:24:51.450Z,symbol,sol,15m,10172,5,12,62,63,129,132,0.4313,0.4325,0.4445,0.4707,0.5201,0.4451,0.5241,0.4412,0.5627,0.4161,0.5641,0.4147
2026-01-04T17:25:51.451Z,all,,,116889,5,23,263,268,765,773,0.3960,0.4720,0.4526,0.4696,0.5269,0.4435,0.5340,0.4366,0.5593,0.4239,0.5638,0.4195
2026-01-04T17:25:51.451Z,symbol,btc,15m,71053,0,1,64,67,261,264,,,0.3500,0.5900,0.4923,0.4825,0.4991,0.4757,0.5630,0.4228,0.5635,0.4223
2026-01-04T17:25:51.451Z,symbol,eth,15m,28710,0,4,103,103,284,286,,,0.5040,0.4416,0.5917,0.3820,0.5917,0.3820,0.5898,0.3943,0.5902,0.3940
2026-01-04T17:25:51.451Z,symbol,xrp,15m,6884,0,6,34,35,91,91,,,0.4610,0.4800,0.5071,0.4621,0.5136,0.4558,0.5066,0.4748,0.5066,0.4748
2026-01-04T17:25:51.451Z,symbol,sol,15m,10242,5,12,62,63,129,132,0.4313,0.4325,0.4445,0.4707,0.5209,0.4444,0.5248,0.4406,0.5635,0.4153,0.5649,0.4139
2026-01-04T17:26:51.453Z,all,,,118229,5,24,267,273,774,782,0.3960,0.4720,0.4638,0.4588,0.5291,0.4411,0.5370,0.4334,0.5617,0.4214,0.5660,0.4171
2026-01-04T17:26:51.453Z,symbol,btc,15m,71711,0,1,64,68,265,268,,,0.3500,0.5900,0.4931,0.4817,0.5003,0.4746,0.5638,0.4221,0.5643,0.4216
2026-01-04T17:26:51.453Z,symbol,eth,15m,29198,0,4,105,105,287,289,,,0.5040,0.4416,0.5901,0.3835,0.5901,0.3835,0.5890,0.3951,0.5894,0.3948
2026-01-04T17:26:51.453Z,symbol,xrp,15m,6988,0,7,36,37,93,93,,,0.4663,0.4745,0.5124,0.4566,0.5187,0.4505,0.5105,0.4709,0.5105,0.4709
2026-01-04T17:26:51.453Z,symbol,sol,15m,10332,5,12,62,63,129,132,0.4313,0.4325,0.4445,0.4707,0.5216,0.4438,0.5256,0.4400,0.5643,0.4145,0.5657,0.4132
2026-01-04T17:27:51.455Z,all,,,119793,5,26,276,282,789,797,0.3960,0.4720,0.4765,0.4477,0.5333,0.4370,0.5409,0.4296,0.5640,0.4190,0.5683,0.4148
2026-01-04T17:27:51.455Z,symbol,btc,15m,72619,0,1,64,68,267,270,,,0.3500,0.5900,0.4939,0.4810,0.5014,0.4735,0.5647,0.4212,0.5652,0.4207
2026-01-04T17:27:51.455Z,symbol,eth,15m,29676,0,6,113,113,297,299,,,0.5133,0.4322,0.5891,0.3844,0.5891,0.3844,0.5885,0.3956,0.5889,0.3952
2026-01-04T17:27:51.455Z,symbol,xrp,15m,7068,0,7,36,37,95,95,,,0.4714,0.4692,0.5176,0.4513,0.5237,0.4454,0.5147,0.4666,0.5147,0.4666
2026-01-04T17:27:51.455Z,symbol,sol,15m,10430,5,12,63,64,130,133,0.4313,0.4325,0.4445,0.4707,0.5231,0.4425,0.5270,0.4387,0.5654,0.4135,0.5668,0.4122
2026-01-04T17:28:51.456Z,all,,,120995,5,26,284,290,804,812,0.3960,0.4720,0.4765,0.4477,0.5385,0.4320,0.5457,0.4249,0.5683,0.4147,0.5725,0.4107
2026-01-04T17:28:51.456Z,symbol,btc,15m,73193,0,1,66,70,275,278,,,0.3500,0.5900,0.4958,0.4791,0.5036,0.4713,0.5666,0.4192,0.5671,0.4188
2026-01-04T17:28:51.456Z,symbol,eth,15m,30012,0,6,118,118,303,305,,,0.5214,0.4241,0.5889,0.3846,0.5889,0.3846,0.5884,0.3956,0.5887,0.3953
2026-01-04T17:28:51.456Z,symbol,xrp,15m,7308,0,7,37,38,96,96,,,0.4763,0.4641,0.5220,0.4467,0.5278,0.4411,0.5185,0.4627,0.5185,0.4627
2026-01-04T17:28:51.456Z,symbol,sol,15m,10482,5,12,63,64,130,133,0.4313,0.4325,0.4445,0.4707,0.5245,0.4412,0.5283,0.4375,0.5664,0.4125,0.5678,0.4112
2026-01-04T17:29:51.457Z,all,,,122090,5,26,284,290,804,812,0.3960,0.4720,0.4765,0.4477,0.5385,0.4320,0.5457,0.4249,0.5683,0.4147,0.5725,0.4107
2026-01-04T17:29:51.457Z,symbol,btc,15m,73596,0,1,66,70,275,278,,,0.3500,0.5900,0.4977,0.4772,0.5058,0.4692,0.5685,0.4174,0.5690,0.4169
2026-01-04T17:29:51.457Z,symbol,eth,15m,30455,0,6,118,118,303,305,,,0.5284,0.4171,0.5888,0.3848,0.5888,0.3848,0.5882,0.3957,0.5886,0.3953
2026-01-04T17:29:51.457Z,symbol,xrp,15m,7444,0,7,37,38,96,96,,,0.4810,0.4592,0.5262,0.4423,0.5318,0.4370,0.5222,0.4589,0.5222,0.4589
2026-01-04T17:29:51.457Z,symbol,sol,15m,10595,5,12,63,64,130,133,0.4313,0.4325,0.4445,0.4707,0.5259,0.4399,0.5297,0.4363,0.5675,0.4115,0.5688,0.4102
2026-01-04T17:30:51.460Z,all,,,123087,5,26,286,292,808,816,0.3960,0.4720,0.4765,0.4477,0.5382,0.4323,0.5454,0.4252,0.5680,0.4151,0.5721,0.4110
2026-01-04T17:30:51.460Z,symbol,btc,15m,74329,0,1,66,70,275,278,,,0.3500,0.5900,0.4995,0.4754,0.5079,0.4671,0.5703,0.4156,0.5708,0.4152
2026-01-04T17:30:51.460Z,symbol,eth,15m,30604,0,6,118,118,303,305,,,0.5345,0.4109,0.5886,0.3850,0.5886,0.3850,0.5881,0.3957,0.5885,0.3954
2026-01-04T17:30:51.460Z,symbol,xrp,15m,7510,0,7,38,39,98,98,,,0.4855,0.4545,0.5301,0.4383,0.5354,0.4331,0.5256,0.4554,0.5256,0.4554
2026-01-04T17:30:51.460Z,symbol,sol,15m,10644,5,12,64,65,132,135,0.4313,0.4325,0.4445,0.4707,0.5273,0.4388,0.5309,0.4352,0.5683,0.4107,0.5697,0.4094
2026-01-04T17:31:51.460Z,all,,,124366,5,26,286,292,811,819,0.3960,0.4720,0.4765,0.4477,0.5382,0.4323,0.5454,0.4252,0.5677,0.4153,0.5719,0.4113
2026-01-04T17:31:51.460Z,symbol,btc,15m,75148,0,1,66,70,275,278,,,0.3500,0.5900,0.4995,0.4754,0.5079,0.4671,0.5703,0.4156,0.5708,0.4152
2026-01-04T17:31:51.460Z,symbol,eth,15m,30988,0,6,118,118,305,307,,,0.5345,0.4109,0.5886,0.3850,0.5886,0.3850,0.5880,0.3958,0.5884,0.3955
2026-01-04T17:31:51.460Z,symbol,xrp,15m,7542,0,7,38,39,98,98,,,0.4855,0.4545,0.5300,0.4384,0.5353,0.4333,0.5255,0.4555,0.5255,0.4555
2026-01-04T17:31:51.460Z,symbol,sol,15m,10688,5,12,64,65,133,136,0.4313,0.4325,0.4445,0.4707,0.5271,0.4390,0.5308,0.4355,0.5681,0.4110,0.5694,0.4097
2026-01-04T17:32:51.461Z,all,,,125791,5,26,290,296,820,828,0.3960,0.4720,0.4765,0.4477,0.5379,0.4327,0.5450,0.4257,0.5672,0.4158,0.5713,0.4118
2026-01-04T17:32:51.461Z,symbol,btc,15m,76096,0,1,67,71,277,280,,,0.3500,0.5900,0.4996,0.4753,0.5080,0.4670,0.5703,0.4156,0.5708,0.4152
2026-01-04T17:32:51.461Z,symbol,eth,15m,31324,0,6,119,119,307,309,,,0.5345,0.4109,0.5885,0.3850,0.5885,0.3850,0.5879,0.3959,0.5883,0.3956
2026-01-04T17:32:51.461Z,symbol,xrp,15m,7616,0,7,39,40,101,101,,,0.4855,0.4545,0.5297,0.4387,0.5351,0.4336,0.5253,0.4557,0.5253,0.4557
2026-01-04T17:32:51.461Z,symbol,sol,15m,10755,5,12,65,66,135,138,0.4313,0.4325,0.4445,0.4707,0.5268,0.4393,0.5305,0.4358,0.5677,0.4113,0.5690,0.4101
2026-01-04T17:33:51.463Z,all,,,126743,5,26,290,296,823,831,0.3960,0.4720,0.4765,0.4477,0.5379,0.4327,0.5450,0.4257,0.5674,0.4157,0.5714,0.4117
2026-01-04T17:33:51.463Z,symbol,btc,15m,76698,0,1,67,71,277,280,,,0.3500,0.5900,0.4997,0.4753,0.5080,0.4670,0.5703,0.4156,0.5708,0.4152
2026-01-04T17:33:51.463Z,symbol,eth,15m,31540,0,6,119,119,308,310,,,0.5345,0.4109,0.5885,0.3851,0.5885,0.3851,0.5878,0.3960,0.5882,0.3957
2026-01-04T17:33:51.463Z,symbol,xrp,15m,7710,0,7,39,40,102,102,,,0.4855,0.4545,0.5295,0.4389,0.5348,0.4338,0.5250,0.4560,0.5250,0.4560
2026-01-04T17:33:51.463Z,symbol,sol,15m,10795,5,12,65,66,136,139,0.4313,0.4325,0.4445,0.4707,0.5266,0.4397,0.5302,0.4362,0.5674,0.4117,0.5687,0.4104
2026-01-04T17:34:51.457Z,all,,,127560,5,27,291,297,830,838,0.3960,0.4720,0.4811,0.4441,0.5381,0.4324,0.5452,0.4255,0.5683,0.4148,0.5723,0.4108
2026-01-04T17:34:51.457Z,symbol,btc,15m,77199,0,1,67,71,278,281,,,0.3500,0.5900,0.4997,0.4752,0.5081,0.4669,0.5704,0.4156,0.5708,0.4151
2026-01-04T17:34:51.457Z,symbol,eth,15m,31708,0,6,119,119,311,313,,,0.5345,0.4109,0.5884,0.3852,0.5884,0.3852,0.5879,0.3959,0.5883,0.3956
2026-01-04T17:34:51.457Z,symbol,xrp,15m,7810,0,7,39,40,103,103,,,0.4855,0.4545,0.5293,0.4392,0.5346,0.4341,0.5249,0.4562,0.5249,0.4562
2026-01-04T17:34:51.457Z,symbol,sol,15m,10843,5,13,66,67,138,141,0.4313,0.4325,0.4467,0.4690,0.5265,0.4398,0.5300,0.4364,0.5672,0.4119,0.5685,0.4106
2026-01-04T17:35:51.457Z,all,,,128557,5,27,295,301,836,844,0.3960,0.4720,0.4811,0.4441,0.5402,0.4304,0.5471,0.4236,0.5694,0.4137,0.5734,0.4098
2026-01-04T17:35:51.457Z,symbol,btc,15m,77827,0,1,69,73,282,285,,,0.3500,0.5900,0.5006,0.4744,0.5089,0.4662,0.5707,0.4152,0.5711,0.4148
2026-01-04T17:35:51.457Z,symbol,eth,15m,31940,0,6,119,119,311,313,,,0.5345,0.4109,0.5883,0.3852,0.5883,0.3852,0.5881,0.3958,0.5884,0.3955
2026-01-04T17:35:51.457Z,symbol,xrp,15m,7871,0,7,39,40,103,103,,,0.4855,0.4545,0.5291,0.4395,0.5343,0.4344,0.5247,0.4564,0.5247,0.4564
2026-01-04T17:35:51.457Z,symbol,sol,15m,10919,5,13,68,69,140,143,0.4313,0.4325,0.4488,0.4674,0.5267,0.4396,0.5303,0.4362,0.5671,0.4120,0.5684,0.4108
2026-01-04T17:36:51.457Z,all,,,129345,5,27,298,304,841,849,0.3960,0.4720,0.4811,0.4441,0.5416,0.4289,0.5485,0.4222,0.5703,0.4127,0.5743,0.4088
2026-01-04T17:36:51.457Z,symbol,btc,15m,78373,0,1,69,73,282,285,,,0.3500,0.5900,0.5014,0.4736,0.5096,0.4654,0.5710,0.4149,0.5715,0.4145
2026-01-04T17:36:51.457Z,symbol,eth,15m,32072,0,6,120,120,313,315,,,0.5345,0.4109,0.5886,0.3850,0.5886,0.3850,0.5884,0.3955,0.5887,0.3952
2026-01-04T17:36:51.457Z,symbol,xrp,15m,7927,0,7,40,41,104,104,,,0.4855,0.4545,0.5292,0.4393,0.5344,0.4344,0.5248,0.4564,0.5248,0.4564
2026-01-04T17:36:51.457Z,symbol,sol,15m,10973,5,13,69,70,142,145,0.4313,0.4325,0.4508,0.4658,0.5271,0.4393,0.5306,0.4359,0.5672,0.4120,0.5684,0.4107
2026-01-04T17:37:51.460Z,all,,,129819,5,28,301,307,846,854,0.3960,0.4720,0.4907,0.4346,0.5434,0.4270,0.5502,0.4204,0.5715,0.4115,0.5754,0.4076
2026-01-04T17:37:51.460Z,symbol,btc,15m,78687,0,1,69,73,282,285,,,0.3500,0.5900,0.5022,0.4728,0.5104,0.4647,0.5713,0.4146,0.5718,0.4141
2026-01-04T17:37:51.460Z,symbol,eth,15m,32142,0,6,120,120,314,316,,,0.5345,0.4109,0.5888,0.3848,0.5888,0.3848,0.5888,0.3951,0.5892,0.3948
2026-01-04T17:37:51.460Z,symbol,xrp,15m,7983,0,8,42,43,107,107,,,0.4904,0.4494,0.5310,0.4375,0.5361,0.4326,0.5258,0.4553,0.5258,0.4553
2026-01-04T17:37:51.460Z,symbol,sol,15m,11007,5,13,70,71,143,146,0.4313,0.4325,0.4528,0.4643,0.5276,0.4389,0.5310,0.4356,0.5672,0.4119,0.5684,0.4107
2026-01-04T17:38:51.461Z,all,,,130389,5,29,302,308,850,858,0.3960,0.4720,0.4914,0.4341,0.5433,0.4270,0.5501,0.4204,0.5722,0.4107,0.5761,0.4069
2026-01-04T17:38:51.461Z,symbol,btc,15m,79085,0,1,69,73,283,286,,,0.3500,0.5900,0.5030,0.4720,0.5111,0.4640,0.5717,0.4142,0.5722,0.4138
2026-01-04T17:38:51.461Z,symbol,eth,15m,32272,0,6,120,120,316,318,,,0.5345,0.4109,0.5890,0.3845,0.5890,0.3845,0.5895,0.3945,0.5898,0.3941
2026-01-04T17:38:51.461Z,symbol,xrp,15m,8011,0,8,42,43,107,107,,,0.4951,0.4445,0.5327,0.4356,0.5377,0.4309,0.5269,0.4542,0.5269,0.4542
2026-01-04T17:38:51.461Z,symbol,sol,15m,11021,5,14,71,72,144,147,0.4313,0.4325,0.4555,0.4622,0.5280,0.4385,0.5313,0.4352,0.5672,0.4119,0.5684,0.4107
2026-01-04T17:39:51.461Z,all,,,131238,5,29,304,310,852,860,0.3960,0.4720,0.4914,0.4341,0.5443,0.4259,0.5510,0.4194,0.5725,0.4104,0.5764,0.4066
2026-01-04T17:39:51.461Z,symbol,btc,15m,79569,0,1,69,73,283,286,,,0.3500,0.5900,0.5037,0.4713,0.5119,0.4633,0.5721,0.4138,0.5726,0.4134
2026-01-04T17:39:51.461Z,symbol,eth,15m,32539,0,6,120,120,316,318,,,0.5345,0.4109,0.5892,0.3843,0.5892,0.3843,0.5901,0.3939,0.5904,0.3935
2026-01-04T17:39:51.461Z,symbol,xrp,15m,8059,0,8,43,44,108,108,,,0.4996,0.4398,0.5351,0.4331,0.5400,0.4285,0.5282,0.4528,0.5282,0.4528
2026-01-04T17:39:51.461Z,symbol,sol,15m,11071,5,14,72,73,145,148,0.4313,0.4325,0.4580,0.4603,0.5285,0.4379,0.5318,0.4347,0.5672,0.4118,0.5684,0.4106
2026-01-04T17:40:51.463Z,all,,,132344,5,29,305,311,859,867,0.3960,0.4720,0.4914,0.4341,0.5456,0.4247,0.5522,0.4182,0.5746,0.4083,0.5785,0.4045
2026-01-04T17:40:51.463Z,symbol,btc,15m,80165,0,1,69,73,283,286,,,0.3500,0.5900,0.5045,0.4705,0.5126,0.4625,0.5725,0.4134,0.5730,0.4130
2026-01-04T17:40:51.463Z,symbol,eth,15m,32843,0,6,121,121,321,323,,,0.5345,0.4109,0.5899,0.3837,0.5899,0.3837,0.5914,0.3926,0.5918,0.3923
2026-01-04T17:40:51.463Z,symbol,xrp,15m,8135,0,8,43,44,109,109,,,0.5040,0.4353,0.5374,0.4307,0.5422,0.4262,0.5297,0.4512,0.5297,0.4512
2026-01-04T17:40:51.463Z,symbol,sol,15m,11201,5,14,72,73,146,149,0.4313,0.4325,0.4604,0.4584,0.5291,0.4373,0.5323,0.4342,0.5672,0.4117,0.5684,0.4106
2026-01-04T17:41:51.464Z,all,,,133658,5,30,308,314,868,876,0.3960,0.4720,0.4953,0.4303,0.5445,0.4256,0.5511,0.4192,0.5743,0.4086,0.5781,0.4049
2026-01-04T17:41:51.464Z,symbol,btc,15m,80747,0,1,69,73,283,286,,,0.3500,0.5900,0.5053,0.4698,0.5133,0.4618,0.5729,0.4130,0.5733,0.4126
2026-01-04T17:41:51.464Z,symbol,eth,15m,33283,0,6,121,121,324,326,,,0.5345,0.4109,0.5905,0.3831,0.5905,0.3831,0.5930,0.3911,0.5933,0.3907
2026-01-04T17:41:51.464Z,symbol,xrp,15m,8263,0,9,45,46,112,112,,,0.5100,0.4290,0.5397,0.4282,0.5443,0.4238,0.5311,0.4497,0.5311,0.4497
2026-01-04T17:41:51.464Z,symbol,sol,15m,11365,5,14,73,74,149,152,0.4313,0.4325,0.4627,0.4566,0.5290,0.4374,0.5322,0.4343,0.5664,0.4125,0.5676,0.4114
2026-01-04T17:42:51.466Z,all,,,136042,5,32,318,324,894,902,0.3960,0.4720,0.4937,0.4328,0.5437,0.4262,0.5501,0.4200,0.5736,0.4092,0.5773,0.4056
2026-01-04T17:42:51.466Z,symbol,btc,15m,81993,0,1,70,74,291,294,,,0.3500,0.5900,0.5064,0.4686,0.5144,0.4608,0.5738,0.4121,0.5743,0.4117
2026-01-04T17:42:51.466Z,symbol,eth,15m,34039,0,7,126,126,333,335,,,0.5406,0.4047,0.5917,0.3818,0.5917,0.3818,0.5949,0.3892,0.5952,0.3888
2026-01-04T17:42:51.466Z,symbol,xrp,15m,8517,0,10,49,50,120,120,,,0.5105,0.4282,0.5383,0.4295,0.5427,0.4252,0.5296,0.4511,0.5296,0.4511
2026-01-04T17:42:51.466Z,symbol,sol,15m,11493,5,14,73,74,150,153,0.4313,0.4325,0.4648,0.4549,0.5289,0.4374,0.5320,0.4345,0.5653,0.4136,0.5664,0.4125
2026-01-04T17:43:51.467Z,all,,,137737,5,34,323,329,908,916,0.3960,0.4720,0.5018,0.4262,0.5437,0.4260,0.5501,0.4199,0.5689,0.4138,0.5726,0.4102
2026-01-04T17:43:51.467Z,symbol,btc,15m,82887,0,1,70,74,292,295,,,0.3500,0.5900,0.5076,0.4675,0.5154,0.4597,0.5749,0.4110,0.5754,0.4106
2026-01-04T17:43:51.467Z,symbol,eth,15m,34489,0,9,130,130,337,339,,,0.5508,0.3946,0.5932,0.3801,0.5932,0.3801,0.5968,0.3871,0.5972,0.3868
2026-01-04T17:43:51.467Z,symbol,xrp,15m,8669,0,10,49,50,127,127,,,0.5109,0.4275,0.5369,0.4306,0.5412,0.4265,0.5240,0.4566,0.5240,0.4566
2026-01-04T17:43:51.467Z,symbol,sol,15m,11692,5,14,74,75,152,155,0.4313,0.4325,0.4669,0.4533,0.5281,0.4383,0.5311,0.4354,0.5633,0.4156,0.5644,0.4145
2026-01-04T17:44:51.468Z,all,,,138925,5,36,328,334,922,930,0.3960,0.4720,0.5233,0.4058,0.5486,0.4211,0.5548,0.4151,0.5668,0.4159,0.5705,0.4123
2026-01-04T17:44:51.468Z,symbol,btc,15m,83556,0,1,70,74,292,295,,,0.3500,0.5900,0.5087,0.4664,0.5165,0.4587,0.5760,0.4100,0.5764,0.4095
2026-01-04T17:44:51.468Z,symbol,eth,15m,34954,0,11,135,135,344,346,,,0.5752,0.3705,0.5962,0.3770,0.5962,0.3770,0.5994,0.3845,0.5997,0.3842
2026-01-04T17:44:51.468Z,symbol,xrp,15m,8692,0,10,49,50,134,134,,,0.5113,0.4269,0.5356,0.4317,0.5398,0.4277,0.5151,0.4656,0.5151,0.4656
2026-01-04T17:44:51.468Z,symbol,sol,15m,11723,5,14,74,75,152,155,0.4313,0.4325,0.4689,0.4518,0.5272,0.4392,0.5302,0.4363,0.5614,0.4174,0.5625,0.4164
2026-01-04T17:45:51.468Z,all,,,140327,5,36,330,336,930,938,0.3960,0.4720,0.5233,0.4058,0.5485,0.4212,0.5546,0.4153,0.5667,0.4161,0.5703,0.4126
2026-01-04T17:45:51.468Z,symbol,btc,15m,84508,0,1,70,74,295,298,,,0.3500,0.5900,0.5098,0.4653,0.5175,0.4576,0.5770,0.4089,0.5775,0.4085
2026-01-04T17:45:51.468Z,symbol,eth,15m,35258,0,11,135,135,345,347,,,0.5945,0.3515,0.5990,0.3740,0.5990,0.3740,0.6019,0.3819,0.6022,0.3816
2026-01-04T17:45:51.468Z,symbol,xrp,15m,8754,0,10,49,50,136,136,,,0.5117,0.4263,0.5344,0.4328,0.5385,0.4289,0.5068,0.4738,0.5068,0.4738
2026-01-04T17:45:51.468Z,symbol,sol,15m,11807,5,14,76,77,154,157,0.4313,0.4325,0.4708,0.4503,0.5264,0.4400,0.5293,0.4372,0.5595,0.4193,0.5606,0.4182
2026-01-04T17:46:51.469Z,all,,,141339,5,36,332,338,939,947,0.3960,0.4720,0.5233,0.4058,0.5486,0.4211,0.5547,0.4153,0.5673,0.4155,0.5708,0.4120
2026-01-04T17:46:51.469Z,symbol,btc,15m,85144,0,1,70,74,296,299,,,0.3500,0.5900,0.5098,0.4653,0.5175,0.4576,0.5770,0.4090,0.5774,0.4085
2026-01-04T17:46:51.469Z,symbol,eth,15m,35440,0,11,135,135,348,350,,,0.5945,0.3515,0.5990,0.3740,0.5990,0.3740,0.6020,0.3819,0.6023,0.3816
2026-01-04T17:46:51.469Z,symbol,xrp,15m,8796,0,10,50,51,137,137,,,0.5117,0.4263,0.5345,0.4327,0.5386,0.4288,0.5069,0.4737,0.5069,0.4737
2026-01-04T17:46:51.469Z,symbol,sol,15m,11959,5,14,77,78,158,161,0.4313,0.4325,0.4708,0.4503,0.5265,0.4399,0.5294,0.4371,0.5598,0.4190,0.5609,0.4180
